text	id	sentiment	annotator	annotation_id	created_at	updated_at	lead_time
Satu kluster baharu Covid-19 dilaporkan di Pahang hari ini. Kluster Jaya Gading Sumber: Jabatan Kesihatan Neger https://t.co/WSdGBwP2hG	67170	Neutral	27	2658	2022-02-08T18:41:46.716886Z	2022-02-08T18:41:46.716902Z	2.093
@undipmenfess Aku Yo Lanang nder wkwkwk	67169	Neutral	27	2657	2022-02-08T18:41:44.235849Z	2022-02-08T18:41:44.235863Z	3.561
Leh imejin aja ga sik?? @JIWONboop	67168	Negative	27	2656	2022-02-08T18:41:40.352887Z	2022-02-08T18:41:40.352896Z	2.614
@StenlyChris Gas...demi kejayaan kota batu	67167	Positive	27	2655	2022-02-08T18:41:37.396578Z	2022-02-08T18:41:37.396591Z	1.404
Jangan tengok jee. Jom la order Tekan je link kt bawah tu okay @KuantanTV @_twtniaga_ @Twt_Kuantan @RTNiaga	67166	Positive	27	2654	2022-02-08T18:41:35.588923Z	2022-02-08T18:41:35.588935Z	2.862
Sultan Kelantan, Sultan Muhammad V sekeluarga sudah lengkap 2 dos vaksin dan menyeru rakyat agar tidak ragu-ragu untuk divaksin. Sumber: FB Unit Media Pejabat Sultan Kelantan. https://t.co/ut8uVXuIrc	67165	Positive	27	2653	2022-02-08T18:41:32.344277Z	2022-02-08T18:41:32.344293Z	2.392
Pendekatan ketiga adalah dengan menghimpunkan eksperimen dari pelbagai subjek di bawah satu tema. Misalnya, katak https://t.co/6gACGfWA4n	67164	Neutral	27	2652	2022-02-08T18:41:29.554298Z	2022-02-08T18:41:29.554315Z	4.488
Gain knowledge yg tak tahu lagi about culinary yelah skrg ni commis je mesti nak ilmu lagi	67163	Neutral	27	2651	2022-02-08T18:41:24.684993Z	2022-02-08T18:41:24.685005Z	7.589
*CHOCOLATE MILK MINI BITES/60G* *HARGA* RM8 - 1 pack - semenanjung RM11 - 1 pack - sabah &amp; sarawak Haa..pil https://t.co/cUhvQb1kIa	67162	Neutral	27	2650	2022-02-08T18:41:16.718595Z	2022-02-08T18:41:16.718612Z	2.626
Antaraaaaa color favourite satin silk mask yang i sukaa!! Kalau boleh i nak semua sebab cantik sangat Arghh koran https://t.co/paJa3VOyba	67161	Positive	27	2649	2022-02-08T18:41:13.703959Z	2022-02-08T18:41:13.703972Z	2.039
Boleh tak sekali je, client freelance jangan tanya aku dah kawen ke belum. Sekali je	67160	Negative	27	2648	2022-02-08T18:41:11.265384Z	2022-02-08T18:41:11.265398Z	4.935
Baru saja mengirim foto @ Hansisi, Nusa Tenggara Timur, Indonesia https://t.co/4KLCCkzHMq	67159	Neutral	27	2647	2022-02-08T18:41:05.964122Z	2022-02-08T18:41:05.964137Z	1.498
@cholifatur Lek sik ngomong kebacut, di bui 2thn https://t.co/ehNvZZEdbO	67158	Negative	27	2646	2022-02-08T18:41:04.076331Z	2022-02-08T18:41:04.076346Z	7.033
Tindakan ini wajar mendapat pujian dan dicontohi oleh ADUN Perak dan Ahli Parlimen Malaysia yang lain. https://t.co/Wi3Vu9p25b	67157	Positive	27	2645	2022-02-08T18:40:56.682508Z	2022-02-08T18:40:56.682521Z	1.86
@freeznshrdn #hidupjanda katanya	67155	Neutral	27	2643	2022-02-08T18:39:11.157510Z	2022-02-08T18:39:11.157524Z	0.985
@qilaasuhaimi @_wawakhalid Selesai mengulas	67154	Neutral	27	2642	2022-02-08T18:39:09.785671Z	2022-02-08T18:39:09.785687Z	1.911
Malaysia kini, dulu dan nanti	67153	Neutral	27	2641	2022-02-08T18:39:07.487228Z	2022-02-08T18:39:07.487243Z	1.649
@yourbabynisha netflix hehe tpi sna dramacool pun ada ni sa rasaaa p tngk hahaha	67151	Positive	27	2639	2022-02-08T18:38:58.232221Z	2022-02-08T18:38:58.232236Z	2.464
@eykabahar Betul. You cuma perlu slalu bsyukur. Anggap semua yg berlaku tu rezeki. Live the life. Jgn paksa diri oke.	67150	Positive	27	2638	2022-02-08T18:38:55.378206Z	2022-02-08T18:38:55.378219Z	2.324
Laksa Johor &amp; Pizza Hut for late lunch @ Latan Biru, Seksyen 8 Kota Damansara https://t.co/ZxrnclAZ6b	67149	Neutral	27	2637	2022-02-08T18:38:52.675814Z	2022-02-08T18:38:52.675830Z	1.813
Halal maps on afn Asian food network. Ahhh! Beshnye jalan2 cari makan kat Penang &amp; Ipoh!	67148	Positive	27	2636	2022-02-08T18:38:50.478322Z	2022-02-08T18:38:50.478338Z	5.526
Nice sarawak. Ada penurunan	67147	Positive	27	2635	2022-02-08T18:38:44.555772Z	2022-02-08T18:38:44.555784Z	1.683
@bangtantaemune Hai ifa!! Semoga kita semua murah rezeki! I ada jual scones. Boleh check out shopee I juga yer. W https://t.co/1WmwLa6S5S	67146	Positive	27	2634	2022-02-08T18:38:42.482392Z	2022-02-08T18:38:42.482405Z	1.382
@_nrlshh Kenapa nangis cok	67145	Neutral	27	2633	2022-02-08T18:38:40.717985Z	2022-02-08T18:38:40.717998Z	1.479
9.memiliki bahasa terbanyak. 10.Rumah bagi kadal. 11.Negara terbesar di Asia tenggara. 12.Negara Pertama Pasca PD II.	67144	Neutral	27	2632	2022-02-08T18:38:38.856514Z	2022-02-08T18:38:38.856529Z	5.417
Feedback dari anak team sendiri Is Bella try #DemicaGoldTreasure kulit terus putih dan hilang kesan hitam2 . https://t.co/HcaCB1zsFk	67143	Positive	27	2631	2022-02-08T18:38:33.049972Z	2022-02-08T18:38:33.049988Z	4.56
Kek telapuk kuda, kek lembut rasa premium! Tgh kumpoi order ni utk warga Sungai Petani. Tak terlioq ka tengok? Mai https://t.co/wgcEADvxQK	67142	Positive	27	2630	2022-02-08T18:38:28.065320Z	2022-02-08T18:38:28.065334Z	3553.95
I'm at Bulatan Batu Caves in Batu Caves, Selangor https://t.co/LSppVJI4RG	67141	Neutral	27	2629	2022-02-08T17:39:13.342051Z	2022-02-08T17:39:13.342065Z	7.749
@shasharusley Nak donut	67140	Neutral	27	2628	2022-02-08T17:39:05.230430Z	2022-02-08T17:39:05.230444Z	8.049
Yg nak beli mellow cookies dgn Mellowcrunch boleh wsagent perak https://t.co/jriXsGyRvV	67139	Neutral	27	2627	2022-02-08T17:38:56.818810Z	2022-02-08T17:38:56.818828Z	1581.967
@fahmimustaffa Yeah bole nampak ngn jelas	67138	Neutral	27	2626	2022-02-08T17:12:34.403991Z	2022-02-08T17:12:34.404002Z	3.105
*Inspirasi Pagi* Jika sahabatmu berlaku buruk terhadapmu, catat keburukannya di atas pasir agar angin dapat mengha https://t.co/YPblEwjSp3	67137	Positive	27	2625	2022-02-08T17:12:30.980879Z	2022-02-08T17:12:30.980892Z	11.772
@twlvysbuxx_ jelinya dicampur batu aja biar keras	67136	Neutral	27	2624	2022-02-08T17:12:18.838662Z	2022-02-08T17:12:18.838672Z	2.701
@amirolidaham xleh ejas plak tu rista dh klua	67135	Neutral	27	2623	2022-02-08T17:12:15.785856Z	2022-02-08T17:12:15.785871Z	9.586
Mak zeck memang tak bagi betul aku tolong dia kat dapur. Dari dulu datang rumah selalu kena suruh pi duduk depan.	67134	Neutral	27	2622	2022-02-08T17:10:14.864511Z	2022-02-08T17:10:14.864521Z	7.729
Wei lama gak aku menghadap singki dapur ni tersumbat n meleleh dkt bawah ni.	67133	Negative	27	2621	2022-02-08T17:04:08.845831Z	2022-02-08T17:04:08.845849Z	12.191
Terengganu FC menjalin kerjasama strategik bersama E-Sport Malaysia Terengganu bagi memasarkan jenama #TFC ke peringkat global. https://t.co/PCeg2RxeX2	67132	Positive	27	2620	2022-02-08T17:03:56.221495Z	2022-02-08T17:03:56.221507Z	23.475
Yang mana nak order nasi lemak from her pun boleh dm i for the details, dia stay area Kamunting, Taiping . At least, dptlah kita bantu Adik Sufi ni and lagi 4 beradik yg lain Thank you dgr story I, you guys are the best https://t.co/rXwVZkW8eR	67131	Positive	27	2619	2022-02-08T17:03:29.220483Z	2022-02-08T17:03:29.220493Z	13.314
Pandu uji kereta ketika PKP, MB Kedah disiasat polis https://t.co/cVs3tqs5hq bagitiu laah kalo bayak musoh dendaman -mungkin oaknandek	67130	Negative	27	2618	2022-02-08T16:59:14.879206Z	2022-02-08T16:59:14.879216Z	6.275
@frzwanahmad @kerulzImba dan kalau kau rindu engkau boleh text aku engkau boleh call aku walau beribu batu ladidadi https://t.co/Aq1XMqAe1S	67129	Positive	27	2617	2022-02-08T16:55:00.309872Z	2022-02-08T16:55:00.309885Z	7.86
31/5/2021 - (R05) Kerja-kerja penyenggaraan jambatan di laluan FT31, Jalan Banting - Semenyih, daerah Hulu Langat #TeamRoadcare https://t.co/yNI1Cnbe5Q	67128	Neutral	27	2616	2022-02-08T16:51:07.528418Z	2022-02-08T16:51:07.528429Z	8.625
Sudah dikonfirmasi bahwa album spesial #DONT_FIGHT_THE_FEELING telah mencapai angka pre order sebanyak 1,220,181 copies. Memecahkan rekor album sebelumnya yaitu DMUMT dengan 1,1 Juta PO. #EXOMILLIONSELLER #DONT_FIGHT_THE_FEELING #EXO # @weareoneEXO https://t.co/Z6YbJXlWam	67127	Positive	17	2615	2022-02-07T07:23:14.363034Z	2022-02-07T07:23:14.363049Z	3.511
Yang ni harganya, nak whatsapp pun bulihhhhhh. https://t.co/LzObyBSryD	67126	Neutral	17	2614	2022-02-07T07:23:10.624443Z	2022-02-07T07:23:10.624458Z	3.748
Maeps. Hmm	67125	Neutral	17	2613	2022-02-07T07:23:06.641406Z	2022-02-07T07:23:06.641421Z	2.215
@SBKCF @pickyeaterr_ @xSIPITx @aldo_stiawan @amircunding nda mau beli kah	67124	Neutral	17	2612	2022-02-07T07:23:04.181611Z	2022-02-07T07:23:04.181625Z	2.704
@dyradyre Pergi klinik gigi UKM, dkt HKL. Tampal gigi RM 20+ je kot. Scalling rm 80 je. Service terbaik dan cepat. Yg area Klang Valley boleh call klinik gigi ukm. Lokasi dalam HKL: sebelah bangunan klinik pakar harian	67123	Positive	17	2611	2022-02-07T07:23:01.256507Z	2022-02-07T07:23:01.256520Z	2.251
patut la selalu selamat melaka setiap musim .. kah kah kah ..	67122	Neutral	17	2610	2022-02-07T07:22:58.776277Z	2022-02-07T07:22:58.776292Z	4.616
SALAM SEJAHTERA DAN SALAM KEMESRAAN PPWN Negeri Sembilan dengan sukacitanya ingin menjemput anda semua untuk bersa https://t.co/tDw2M5Aa3f	67121	Positive	17	2609	2022-02-07T07:22:53.919846Z	2022-02-07T07:22:53.919858Z	2.906
Ktk orang sik tido kah hahahahahha aneh	67120	Negative	17	2608	2022-02-07T07:22:50.771500Z	2022-02-07T07:22:50.771518Z	38.283
@_Niiar_ Jangan punah dulu, aku belum ke labuan bajo	67119	Neutral	17	2607	2022-02-07T07:22:12.243358Z	2022-02-07T07:22:12.243374Z	2.479
teringin laksa sarawak , teringin latok , teringin semua benda laaa arghhh	67118	Negative	17	2606	2022-02-07T07:22:09.531316Z	2022-02-07T07:22:09.531328Z	5.277
Nak beli. Tapi drive thru mcd pontian panjang sgt la. Tak sanggup nak que.	67117	Neutral	17	2605	2022-02-07T07:22:04.062374Z	2022-02-07T07:22:04.062388Z	2.884
Alhamdulillah selesai akad untuk badal Upah Haji &amp; Umrah 2021 tok arwah umi Semoga smuanye dipermudahkan hendaknye. Amin YRA	67116	Positive	17	2604	2022-02-07T07:22:00.959730Z	2022-02-07T07:22:00.959742Z	1.185
Allah jua lah yg maha mengetahui segala apa yg dikehendakinya	67115	Positive	17	2603	2022-02-07T07:21:59.537087Z	2022-02-07T07:21:59.537102Z	1.24
@_azizuldean Like told you before peluang tue akan sampai. Yang penting ikhlas	67114	Positive	17	2602	2022-02-07T07:21:58.101705Z	2022-02-07T07:21:58.101720Z	1.858
Tak perlu takut bila kita kehilangan orang yang kita sayang. Kalau betul dia sayang kat kita dia takkan tinggalkan https://t.co/DRnCuNFsq2	67113	Positive	17	2601	2022-02-07T07:21:56.019517Z	2022-02-07T07:21:56.019533Z	5.273
"""Kami hari ini melayangkan surat panggilan kedua kepada Pimpinan KPK dan kepada Sekjen KPK untuk mendapatkan keterangan,"" ucap Choirul Anam. https://t.co/NaWFmOusP6"	67112	Neutral	17	2600	2022-02-07T07:21:50.536500Z	2022-02-07T07:21:50.536514Z	2.012
Lockdown ni buatkan my 50gb internet habis a week awal	67111	Negative	17	2599	2022-02-07T07:21:48.303821Z	2022-02-07T07:21:48.303836Z	4.76
Peritnya mood memang bertukar cepat betul ya. Sekejap boleh senyum lebar, lepastu tetiba nangis macam hujan. Allah	67110	Negative	17	2598	2022-02-07T07:21:43.304099Z	2022-02-07T07:21:43.304114Z	2.938
@faruqmcgrath I tgk ngan seisi keluarga malam tadi. Kira ok kan...	67109	Neutral	17	2597	2022-02-07T07:21:40.164567Z	2022-02-07T07:21:40.164581Z	5.838
Ada yang rindu ke dengan lakonan dari Salman Khan ni jom tengok filem Radhe ni. Dengar cerita gempak filem ni, tengok dari trailer pun dah tahu Boleh tonton disini https://t.co/gQQ6p4cDYy #RADHE #tontoncinemaRadhe https://t.co/kXoagxDaz1	67108	Positive	17	2596	2022-02-07T07:21:34.102126Z	2022-02-07T07:21:34.102140Z	2.426
@Nizamshams3 wow..hebat https://t.co/0gi14zMSub	67107	Positive	17	2595	2022-02-07T07:21:31.448365Z	2022-02-07T07:21:31.448378Z	1.289
Aku suka cakap campur2 dengan mak ayah aku. Kadang kelate mix nogori, nogori mix penang, utara mix pantai timur. Ta https://t.co/fBrltk4xmW	67106	Neutral	17	2594	2022-02-07T07:21:29.958044Z	2022-02-07T07:21:29.958059Z	4.001
Penugasan Sekatan Jalan Raya (SJR) dilaksanakan di Jalan Jerantut - Maran (Simpang Padang Piol) bersama PDRM, ATM, https://t.co/C4uTeXqXP5	67105	Neutral	17	2593	2022-02-07T07:21:25.729325Z	2022-02-07T07:21:25.729340Z	1.753
Dana Haji Aman dikelola oleh badan yang Independen Jangan terpengaruh berita hoaks #StopHoaxDanaHaji	67104	Negative	17	2592	2022-02-07T07:21:23.748611Z	2022-02-07T07:21:23.748624Z	3.286
@AsianFootballs @SiaranBolaLive @SuporterFC @garudafansbook @InfosuporterID @seputarligina @TMidn_news @FT_IDN @Fandom_ID @FootballTribeID Medan Boys, Egi - Lechia, Nathanael Siringoringo - Kelantan, David - NK Rijeka. Seperti kata lagu, Kambing di kampung sendiri, banteng di perantauan @MafiaWasit benar tidak ?	67103	Neutral	17	2591	2022-02-07T07:21:20.217722Z	2022-02-07T07:21:20.217735Z	4.615
Maaf kepada pakcik makcik akak abang call ED resus, tanya update pesakit. Bukan tak nak jawab apa, but every minute https://t.co/puNIx4lWmK	67102	Negative	27	2554	2022-01-29T02:40:04.851120Z	2022-01-29T02:40:04.851135Z	38903.74
arigato nyan? https://t.co/FMPYcujt9j	67101	Neutral	27	2553	2022-01-28T15:51:40.381137Z	2022-01-28T15:51:40.381152Z	5.258
Namun, untuk memastikan pemangsa kambing milik warga itu. Pihak TNAP akan tetap memasang kamera trap selama dua pekan ke depan. https://t.co/W3IQjeZJG8	67100	Negative	27	2552	2022-01-28T15:51:34.731715Z	2022-01-28T15:51:34.731732Z	3.195
Saya hari hari update bila nak dapat vaksin kj? Takpe la bukan rezeki ambil awal	67099	Negative	27	2551	2022-01-28T15:51:31.148120Z	2022-01-28T15:51:31.148133Z	3.729
It's great for Johor to seek advice from internationally-recognised infectious disease expert Datuk Hasni dengar c https://t.co/TzMTmcEjjs	67097	Positive	27	2549	2022-01-28T15:50:04.719562Z	2022-01-28T15:50:04.719578Z	130.092
Jaga jaga. Aku nak comeback berlari balik ni.	67096	Neutral	27	2548	2022-01-28T15:47:53.833805Z	2022-01-28T15:47:53.833822Z	5.876
(MMP) kepada perangkat daerah terhadap Major Project (kegiatan utama) pada TA. 2021 yg mendukung pencapaian sasaran https://t.co/RocwchMD6D	67095	Neutral	27	2547	2022-01-28T15:47:47.586708Z	2022-01-28T15:47:47.586722Z	5.537
Sekarang baca subtitle kdrama jelah	67094	Neutral	27	2546	2022-01-28T15:47:41.695299Z	2022-01-28T15:47:41.695314Z	3.483
@722s3 @InjangNation Rasanya ada kena mengena dgn apa yg ss support. Tmj org kerabat, tiada hak tentang politik, da https://t.co/pLHDAZ7KBH	67093	Negative	27	2545	2022-01-28T15:47:37.841495Z	2022-01-28T15:47:37.841509Z	22.161
Wisata air terjun Grojok sendiri merupakan wisata buatan yg memanfaatkan sebuah aliran air dr persawahan yg memang https://t.co/Xl9QrrEjku	67092	Positive	27	2544	2022-01-28T15:47:15.315171Z	2022-01-28T15:47:15.315187Z	22.894
Lekak vaccine bok berani kelua rmh. At this moment, sik berani terus. Mok pegi supermarket pun sik berani	67091	Neutral	27	2543	2022-01-28T15:46:52.034252Z	2022-01-28T15:46:52.034271Z	7.317
Ninja yg jeli melihat motor mau pergi tetapi buta melihat tanda parkir gratis https://t.co/TVoJRJV2LL	67090	Neutral	27	2542	2022-01-28T15:46:44.330683Z	2022-01-28T15:46:44.330696Z	56.261
@cindyyangl awas lu yeee	67089	Negative	27	2541	2022-01-28T15:45:47.678466Z	2022-01-28T15:45:47.678479Z	3.233
@goodlucksofea Hi Saya ada jual nasi arab Promo harini beli 3 pax FOC 1 pax &amp; dapat FOC 3 side dish lagi https://t.co/aa74iPYXMh	67088	Neutral	27	2540	2022-01-28T15:45:44.073294Z	2022-01-28T15:45:44.073309Z	28.485
Penyelarasan penugasan anggota RELA Johor Bahru di PPV Persada #StayAtHome #LindungDiriLindungSemua #KitaJagaKita #MalaysiaBebasCovid19 #SetiaBerbakti @KDNPUTRAJAYA @Hasni_Johor @yahyakgc @SazaliZin @msrz81 @normanosak @relamalaysia https://t.co/UYSYmsqVQi	67087	Neutral	27	2539	2022-01-28T15:45:15.190062Z	2022-01-28T15:45:15.190076Z	13.622
Cepatnya masa berlalu.. Harap Covid19 pun cepat berlalu..	67086	Negative	27	2538	2022-01-28T15:45:01.172595Z	2022-01-28T15:45:01.172608Z	4.626
Mun Abg Jo sik molah PKP nang teruk gik dari tok. Huhuhu.	67085	Negative	27	2537	2022-01-28T15:44:56.169731Z	2022-01-28T15:44:56.169746Z	136.76
some people are too much doh, like maryam tu tgh pregnant mcm tu bahaya stress stress ni org duk komen buruk2 psl d https://t.co/mREedEx1jK	67084	Negative	27	2536	2022-01-28T15:42:38.932632Z	2022-01-28T15:42:38.932645Z	130.496
Semput gak aku nak pick up nasi 3 Budak Gemok area flat tingkat 4 rupanya but I enjoy my drive sorang sorang.	67083	Positive	27	2535	2022-01-28T15:40:27.974780Z	2022-01-28T15:40:27.974793Z	31.042
@FarisNazrin18 Gigih sangat baca dan tak sabar nak kena. Cucukx sedar nbo 4 ade 2 kali ..	67082	Negative	27	2534	2022-01-28T15:39:56.560817Z	2022-01-28T15:39:56.560829Z	5.31
BHkolumnis Jika dipanjangkan konsep EEZ ini, pesawat PLAAF berkenaan berada dalam ruang udara EEZ kita, iaitu berhampiran Beting Patinggi Ali, Sarawak. Sudah semestinya kebenaran perlu dimohon oleh Beijing https://t.co/sNJKVQRJR3	67081	Neutral	27	2533	2022-01-28T15:39:50.867586Z	2022-01-28T15:39:50.867598Z	73.308
Untuk kawan2 Shah Alam dan sewaktu dengannya yang nak rasa Lontong Kepala Kain boleh dm ye.. Macam biasa order tutup sampai bag penuh *Yang bukan Shah Alam boleh pm nego delivery https://t.co/vI61SDO915	67080	Neutral	27	2532	2022-01-28T15:38:37.115386Z	2022-01-28T15:38:37.115399Z	142.981
@nuriazain18 Brpa thn training nk baling tu..brpe kali dia baling masuk bank kt blkg tu..hahaa	67079	Positive	27	2531	2022-01-28T15:36:13.749099Z	2022-01-28T15:36:13.749112Z	8.901
@HanifMiswan17 sy suggest @ameeynkeychick . seorang yg ada knowledge berkenaan sukan dan fitness,petah bercakap.	67078	Positive	27	2530	2022-01-28T15:36:04.458877Z	2022-01-28T15:36:04.458892Z	17.611
@mynnnn__ Hii!! Kalau yang earloop rm20 &amp; headloop rm21	67077	Neutral	27	2529	2022-01-28T15:35:46.458702Z	2022-01-28T15:35:46.458716Z	12.702
pernah ngalamin kayak gini, persis.	67076	Negative	27	2528	2022-01-28T15:35:33.390053Z	2022-01-28T15:35:33.390067Z	3.324
@farzanahashburn Tapi i kat selayang je	67075	Neutral	27	2527	2022-01-28T15:35:29.675294Z	2022-01-28T15:35:29.675308Z	57.211
Tiada apa yang mampu menggembirakan kami lelaki melainkan sebijik Hot Wheels https://t.co/ink0IcBDXg	67074	Positive	27	2526	2022-01-28T15:34:32.006246Z	2022-01-28T15:34:32.006263Z	2.146
@nainnazmi @ainsufira Dah la kita ni suka drive	67073	Positive	27	2525	2022-01-28T15:34:29.479722Z	2022-01-28T15:34:29.479737Z	41.84
() Lembaga pengarah sukan Bara berminat dengan Fabian Ruiz, mereka juga telah berhubung dengan pihak yang terliba https://t.co/r3GWXWcJhf	67072	Neutral	27	2524	2022-01-28T15:33:47.242938Z	2022-01-28T15:33:47.242954Z	5946.422
@hntwtht Gareng tu apa	67071	Neutral	27	2523	2022-01-28T13:54:40.144163Z	2022-01-28T13:54:40.144173Z	26.181
Goreng ayam pon hangit. Nasib tak rentung. Ralit.	67070	Negative	27	2522	2022-01-28T13:54:13.638261Z	2022-01-28T13:54:13.638279Z	2.357
IOW PKPD 2021 / VAKSIN / PEMBUDAYAAN NORMA BAHARU PEJABAT PENERANGAN DAERAH HULU TERENGGANU Parlimen: P. 038 Hulu Terengganu DUN: N. 23 Kuala Berang Tarikh : 06.06.2021 ( Ahad ) Masa : 9.00 Pagi - 1.00 Petang #MalaysiaPrihatin #japentrg #kitaAkanmenang #Covid19 https://t.co/mZVIZsvTmW	67069	Neutral	27	2521	2022-01-28T13:54:10.917780Z	2022-01-28T13:54:10.917790Z	8.956
kalau tengok battle #Najua dengan #Lazarul tadi mesti best.. #AllTogetherNowMY	67068	Positive	27	2520	2022-01-28T13:54:01.554073Z	2022-01-28T13:54:01.554082Z	12.631
@tjogall @glowvashh haha pekan dong anj	67067	Positive	27	2519	2022-01-28T13:53:48.615231Z	2022-01-28T13:53:48.615239Z	2.342
*Roda Impian* OK, Halim. Kita nak huruf vokal A untuk Ayam! Kita nak selesaikan... MEDIA PRIMA BERHAD! https://t.co/R75mlOG09U	67066	Positive	27	2518	2022-01-28T13:53:45.964022Z	2022-01-28T13:53:45.964036Z	3.333
loghat perak, penang, kedah, terengganu, pahang, nogori, melaka, johor, sabah, sarawak	67065	Neutral	27	2517	2022-01-28T13:53:42.291874Z	2022-01-28T13:53:42.291889Z	1.415
otak aku jammed gak bila masa wangsa maju ada train lama padahal ada lrt je last last kena tipuuuu	67064	Negative	27	2516	2022-01-28T13:53:40.556673Z	2022-01-28T13:53:40.556689Z	1.258
Benda simple lah weh. Turun padang tak payah escort bagai tanya je kat orang kampung muar tu ss betul buat kerja ke idok	67063	Negative	27	2515	2022-01-28T13:53:38.974686Z	2022-01-28T13:53:38.974700Z	6.6
Tahniah dah mula capai 150k InsyaAllah misi imuniti kelompok Disember 2021	67062	Positive	27	2514	2022-01-28T13:53:31.974391Z	2022-01-28T13:53:31.974403Z	6.481
@HasmiHashim SOP jagalah...tak jaga SOP mcmna nak bendung wabak pandemik ni...sah sah tak ikut SOP. jarak tiada. Sadis.	67061	Negative	27	2513	2022-01-28T13:53:25.174470Z	2022-01-28T13:53:25.174486Z	12.638
@imsohyunmu asika sik makan makan	67060	Neutral	27	2512	2022-01-28T13:53:12.194599Z	2022-01-28T13:53:12.194612Z	1.823
@mahfuzah_mansor Sodap tu IBU nampak pedas berempah Nuqman boleh makan ke ? Apa nama msakan ?	67059	Neutral	27	2511	2022-01-28T13:53:10.083061Z	2022-01-28T13:53:10.083080Z	3.636
@KankanG_ aku ngebayanginnya bnran arrownya batu	67058	Neutral	27	2510	2022-01-28T13:53:06.091503Z	2022-01-28T13:53:06.091515Z	89.72
Lombok, Nusa Tenggara Barat, Indonesia by Jord Hammond https://t.co/r1NvoMhaNp	67057	Neutral	27	2509	2022-01-28T13:51:36.001545Z	2022-01-28T13:51:36.001555Z	1.047
Foto ketiga bagus	67056	Positive	27	2508	2022-01-28T13:51:34.659682Z	2022-01-28T13:51:34.659692Z	1.696
Khai Bahar pon dah try guys! https://t.co/SgN4s3aCxy	67055	Positive	27	2507	2022-01-28T13:51:32.625501Z	2022-01-28T13:51:32.625511Z	2.723
Dinda BBW ngentot di kebun https://t.co/PdigTmtPYv	67054	Neutral	27	2506	2022-01-28T13:51:29.598566Z	2022-01-28T13:51:29.598576Z	1.436
